domain,label,confidence,text_score,vision_score,reasons,image_count,error,started_at,finished_at,stage_used,nav_count,heading_count
hesperfox.com,Pure Bodywear,0.9175,0.9175,,"bodywear:lingerie,sleepwear,pyjamas,swimwear,slips;generalist:kids",0,,2025-11-07T13:08:40.913905,2025-11-07T13:08:41.496201,http,56,8
ladybelty.com,Pure Bodywear,0.9173076923076924,0.9173076923076924,,"bodywear:panties,pyjamas,bikini,thong;generalist:kids",0,,2025-11-07T15:19:48.959816,2025-11-07T15:20:10.571611,http,46,7
cyell.com,Pure Bodywear,0.9166666666666666,0.9166666666666666,,"bodywear:swimwear,bikini",0,,2025-11-07T12:15:32.794920,2025-11-07T12:15:33.691644,http,17,8
susa-shop.de,Pure Bodywear,0.9150537634408602,0.9150537634408602,,"bodywear:panties,shapewear,bh,slips;generalist:accessoires",0,,2025-11-07T13:22:19.772805,2025-11-07T13:22:20.502277,http,108,3
mcalson.com,Pure Bodywear,0.9127450980392156,0.9127450980392156,,"bodywear:briefs,pyjamas,swimwear,swim,boxers;generalist:kids",0,,2025-11-07T14:08:51.129539,2025-11-07T14:08:51.943067,http,61,5
pierremantoux.com,Pure Bodywear,0.9104166666666668,0.9104166666666668,,"bodywear:hosiery,bikini,bodywear;generalist:home",0,,2025-11-07T13:21:32.027134,2025-11-07T13:21:34.164331,http,97,9
curvykate.com,Pure Bodywear,0.9090909090909092,0.9090909090909092,,"bodywear:lingerie,bra,bras,swimwear",0,,2025-11-07T12:22:22.775227,2025-11-07T12:22:23.558976,http,136,10
inbloom.online,Pure Bodywear,0.9090909090909092,0.9090909090909092,,"bodywear:sleepwear,pajamas,loungewear",0,,2025-11-07T16:09:28.829112,2025-11-07T16:09:29.499706,http,107,8
rjbodywear.com,Pure Bodywear,0.9046218487394958,0.9046218487394958,,"bodywear:shapewear,ondergoed,slip,slips,boxershorts;generalist:accessoires",0,,2025-11-07T13:07:52.072151,2025-11-07T13:07:52.686062,http,148,0
etam.com,Pure Bodywear,0.9046218487394958,0.9046218487394958,,"bodywear:lingerie,pyjamas,loungewear;generalist:accessoires",0,,2025-11-07T16:22:29.324776,2025-11-07T16:22:29.638570,http,97,7
lisecharmel.com,Pure Bodywear,0.9022727272727272,0.9022727272727272,,"bodywear:lingerie,bras,briefs,panties,pyjamas;generalist:accessories",0,,2025-11-07T12:34:13.409863,2025-11-07T12:34:14.329155,http,47,10
carriwell.com,Pure Bodywear,0.9,0.9,,"bodywear:bra,panties,swimwear",0,,2025-11-07T12:16:55.757134,2025-11-07T12:16:57.281149,http,65,8
madiva.it,Pure Bodywear,0.9,0.9,,"bodywear:nightwear,intimo",0,,2025-11-07T13:20:24.015996,2025-11-07T13:20:25.214098,http,98,9
syversen.com,Pure Bodywear,0.9,0.9,,bodywear:bikini,0,,2025-11-07T16:29:29.608033,2025-11-07T16:29:30.057453,http,123,9
charliechoe.com,Pure Bodywear,0.8988636363636363,0.8988636363636363,,"bodywear:nightwear,pyjamas,slip,pyjama;generalist:home,accessories",0,,2025-11-07T14:26:12.308522,2025-11-07T14:26:12.948600,http,102,9
normann.de,Pure Bodywear,0.896875,0.896875,,"bodywear:pyjamas,slips,pyjama,unterwäsche,nachtwäsche;generalist:kinder",0,,2025-11-07T16:27:56.589324,2025-11-07T16:27:56.892207,http,98,10
isabodywear.ch,Pure Bodywear,0.896875,0.896875,,"bodywear:pyjamas,loungewear,slip,boxershorts,pyjama;generalist:jacken",0,,2025-11-07T16:36:43.473346,2025-11-07T16:36:44.045497,http,99,10
waescheland.com,Pure Bodywear,0.896875,0.896875,,"bodywear:pyjamas,slips,pyjama,unterwäsche,nachtwäsche;generalist:kinder",0,,2025-11-07T16:51:10.902822,2025-11-07T16:51:11.144056,http,98,10
empreinte.eu,Pure Bodywear,0.8943396226415095,0.8943396226415095,,"bodywear:lingerie,bra,bras,loungewear,thong;generalist:home,accessories,maison",0,,2025-11-07T13:13:55.724235,2025-11-07T13:13:56.747959,http,50,8
redpointbeachwear.com,Pure Bodywear,0.8940476190476191,0.8940476190476191,,"bodywear:bikini,bañador;generalist:kids",0,,2025-11-07T16:31:57.494408,2025-11-07T16:32:00.112557,http,77,10
derek-rose.com,Pure Bodywear,0.8925000000000001,0.8925000000000001,,"bodywear:underwear,briefs,pyjamas,swim,trunks;generalist:jackets",0,,2025-11-07T13:13:49.151240,2025-11-07T13:13:50.993263,http,50,9
leonisa.eu,Pure Bodywear,0.8888888888888888,0.8888888888888888,,"bodywear:lingerie,underwear,ropa interior",0,,2025-11-07T16:06:07.062310,2025-11-07T16:06:08.389593,http,5,10
lisca.si,Pure Bodywear,0.8888888888888888,0.8888888888888888,,"bodywear:briefs,string",0,,2025-11-07T16:20:27.113016,2025-11-07T16:20:27.545071,http,98,10
timoteo.net,Pure Bodywear,0.8888888888888888,0.8888888888888888,,"bodywear:underwear,briefs,swimwear,swim,trunks",0,,2025-11-07T17:13:44.985315,2025-11-07T17:13:45.250332,http,45,9
lingerielechat.com,Pure Bodywear,0.8862068965517241,0.8862068965517241,,"bodywear:nightwear,pyjamas,loungewear,pyjama;generalist:jackets",0,,2025-11-07T13:15:45.043399,2025-11-07T13:15:46.262683,http,94,9
conzelmann.de,Pure Bodywear,0.8821428571428572,0.8821428571428572,,"bodywear:loungewear,bh,slips,string,hipster;generalist:home",0,,2025-11-07T16:36:20.089209,2025-11-07T16:36:20.596362,http,61,7
ninavonc.de,Pure Bodywear,0.8821428571428572,0.8821428571428572,,"bodywear:loungewear,bh,slips,string,hipster;generalist:home",0,,2025-11-07T16:39:21.945086,2025-11-07T16:39:22.361627,http,61,7
hunkemoller.com,Pure Bodywear,0.8808510638297872,0.8808510638297872,,"bodywear:lingerie,bra,bras,nightwear,bodywear;generalist:home,accessories",0,,2025-11-07T13:28:27.869520,2025-11-07T13:28:29.369677,http,85,3
floralastraioli.com,Pure Bodywear,0.875,0.875,,"bodywear:lingerie,underwear,nightwear",0,,2025-11-07T13:14:36.047130,2025-11-07T13:14:39.062814,http,14,9
passionata.com,Pure Bodywear,0.875,0.875,,"bodywear:lingerie,loungewear",0,,2025-11-07T13:31:41.565491,2025-11-07T13:31:42.382955,http,6,4
erlich-textil.de,Pure Bodywear,0.875,0.875,,"bodywear:unterwäsche,nachtwäsche",0,,2025-11-07T16:29:54.491451,2025-11-07T16:29:54.830085,http,57,10
frankdandy.com,Pure Bodywear,0.8691176470588236,0.8691176470588236,,"bodywear:underwear,bras,panties,swim,undies;generalist:kids",0,,2025-11-07T13:08:16.276795,2025-11-07T13:08:16.594142,http,103,4
lisca.de,Pure Bodywear,0.8691176470588236,0.8691176470588236,,"bodywear:briefs,bh,slip,slips,string;generalist:accessoires",0,,2025-11-07T16:29:55.511532,2025-11-07T16:29:55.939234,http,98,10
escora-dessous.de,Pure Bodywear,0.8657894736842104,0.8657894736842104,,"bodywear:shapewear,loungewear,bh,slip,slips;generalist:accessoires,mäntel,taschen",0,,2025-11-07T12:23:32.205795,2025-11-07T12:24:14.530723,firecrawl,150,20
benibeca.com,Pure Bodywear,0.8571428571428571,0.8571428571428571,,bodywear:swim,0,,2025-11-07T12:12:48.110831,2025-11-07T12:12:49.043225,http,59,9
sassa.eu,Pure Bodywear,0.8571428571428571,0.8571428571428571,,"bodywear:panties,loungewear,slips,unterwäsche,bademode",0,,2025-11-07T13:21:45.938335,2025-11-07T13:21:46.471417,http,61,10
swedishstockings.com,Pure Bodywear,0.8571428571428571,0.8571428571428571,,bodywear:shapewear,0,,2025-11-07T13:22:20.779265,2025-11-07T13:22:21.466982,http,54,10
chantylace.com,Pure Bodywear,0.8571428571428571,0.8571428571428571,,"bodywear:lingerie,briefs",0,,2025-11-07T14:28:18.062213,2025-11-07T14:28:18.704463,http,49,9
sassamode.com,Pure Bodywear,0.8571428571428571,0.8571428571428571,,"bodywear:panties,loungewear,slips,unterwäsche,bademode",0,,2025-11-07T16:19:38.193607,2025-11-07T16:19:38.539867,http,61,10
zetex.nl,Pure Bodywear,0.8571428571428571,0.8571428571428571,,"bodywear:badmode,pyjama",0,,2025-11-07T16:19:53.214541,2025-11-07T16:19:53.906258,http,29,2
achieveprime.com,Pure Bodywear,0.8571428571428571,0.8571428571428571,,bodywear:bh,0,,2025-11-07T16:23:11.186486,2025-11-07T16:23:12.565190,http,108,9
www.sassamode.com,Pure Bodywear,0.8571428571428571,0.8571428571428571,,"bodywear:panties,loungewear,slips,unterwäsche,bademode",0,,2025-11-07T16:36:56.240084,2025-11-07T16:36:56.473964,http,61,10
paindesucre.com,Pure Bodywear,0.8566666666666667,0.8566666666666667,,"bodywear:lingerie,maillots;generalist:maison",0,,2025-11-07T16:39:22.617734,2025-11-07T16:39:23.224522,http,6,8
euromoda-neuss.com,Pure Bodywear,0.8565217391304347,0.8565217391304347,,bodywear:lingerie;generalist:home,0,,2025-11-07T16:20:40.682319,2025-11-07T16:20:42.782364,http,69,10
agentprovocateur.com,Pure Bodywear,0.855,0.0,0.95,vision_screenshot:0.95;text_extraction_failed,1,,2025-11-07T12:10:36.842321,2025-11-07T12:10:41.817490,playwright,0,0
laperla.com,Pure Bodywear,0.855,0.0,0.95,vision_screenshot:0.95;text_extraction_failed,1,,2025-11-07T12:32:09.707283,2025-11-07T12:32:25.343741,playwright,0,0
maisonlejaby.com,Pure Bodywear,0.855,0.0,0.95,vision_screenshot:0.95;text_extraction_failed,1,,2025-11-07T12:34:46.692186,2025-11-07T12:34:57.213017,playwright,0,0
gossard.com,Pure Bodywear,0.855,0.0,0.95,vision_screenshot:0.95;text_extraction_failed,1,,2025-11-07T13:08:18.138241,2025-11-07T13:08:26.118525,playwright,0,0
sardaworld.com,Pure Bodywear,0.855,0.0,0.95,vision_screenshot:0.95;text_extraction_failed,1,,2025-11-07T13:21:41.933171,2025-11-07T13:21:45.644905,playwright,0,0
wacoal-america.com,Pure Bodywear,0.855,0.0,0.95,vision_screenshot:0.95;text_extraction_failed,1,,2025-11-07T14:03:05.145308,2025-11-07T14:03:11.603475,playwright,0,0
loungeunderwear.com,Pure Bodywear,0.855,0.0,0.95,vision_screenshot:0.95;text_extraction_failed,1,,2025-11-07T16:22:51.011118,2025-11-07T16:22:53.904460,playwright,0,0
lounge.com,Pure Bodywear,0.855,0.0,0.95,vision_screenshot:0.95;text_extraction_failed,1,,2025-11-07T17:15:46.046080,2025-11-07T17:15:49.771326,playwright,0,0
nisseparis.com,Pure Bodywear,0.8500000000000001,0.8,0.9,bodywear:bra;vision_screenshot:0.90,1,,2025-11-07T13:15:46.598142,2025-11-07T13:15:50.922619,http+vision,40,6
ludiqueshop.com,Pure Bodywear,0.85,0.85,,"bodywear:lingerie,underwear,bras,nightwear,loungewear;generalist:outerwear,accessories",0,,2025-11-07T12:34:42.408183,2025-11-07T12:34:42.839851,http,22,10
valege.com,Pure Bodywear,0.8487179487179487,0.7974358974358974,0.9,"bodywear:lingerie,loungewear,pyjama,soutien-gorge,maillots;generalist:accessoires;vision_screenshot:0.90",1,,2025-11-07T13:22:37.451390,2025-11-07T13:22:43.612317,http+vision,94,9
flaviavalentini.com,Pure Bodywear,0.8464285714285714,0.8464285714285714,,"bodywear:swimwear,loungewear,slip,costumi;generalist:accessori",0,,2025-11-07T16:37:53.501539,2025-11-07T16:37:54.360764,http,51,6
cyberjammies.com,Pure Bodywear,0.8423611111111111,0.8423611111111111,,"bodywear:underwear,nightwear,pyjamas,loungewear,pyjama;generalist:kids,accessories",0,,2025-11-07T13:13:46.750075,2025-11-07T13:13:48.828014,http,105,10
hunkemoller.be,Pure Bodywear,0.842,0.842,,"bodywear:lingerie,bodywear,bh,slips,nachtmode;generalist:accessoires",0,,2025-11-07T17:11:27.551738,2025-11-07T17:11:28.136124,http,89,9
ethel.it,Pure Bodywear,0.8355555555555555,0.8355555555555555,,"bodywear:lingerie,notte;generalist:giacche",0,,2025-11-07T16:37:38.230316,2025-11-07T16:37:39.145356,http,118,10
leslipfrancais.fr,Pure Bodywear,0.8333333333333334,0.8333333333333334,,"bodywear:boxers,slip",0,,2025-11-07T12:33:06.609269,2025-11-07T12:33:07.340328,http,11,3
speedo.com,Pure Bodywear,0.8333333333333334,0.8333333333333334,,"bodywear:bra,swimwear,swim",0,,2025-11-07T12:54:03.749845,2025-11-07T12:54:25.299890,http,56,10
occidente.fr,Pure Bodywear,0.8333333333333334,0.8333333333333334,,bodywear:lingerie,0,,2025-11-07T13:10:31.434727,2025-11-07T13:10:33.036364,http,35,9
happy-undies.com,Pure Bodywear,0.8333333333333334,0.8333333333333334,,"bodywear:undies,string",0,,2025-11-07T13:14:54.027293,2025-11-07T13:14:54.845324,http,37,7
apartoftheart.com,Pure Bodywear,0.8333333333333334,0.8333333333333334,,bodywear:loungewear,0,,2025-11-07T13:23:05.809644,2025-11-07T13:23:06.149785,http,68,10
soeurtokyo.com,Pure Bodywear,0.8333333333333334,0.8333333333333334,,bodywear:lingerie,0,,2025-11-07T14:31:17.476258,2025-11-07T14:31:17.857589,http,27,5
hanro.com,Pure Bodywear,0.8333333333333334,0.8333333333333334,,"bodywear:underwear,bras,panties,slips",0,,2025-11-07T16:19:33.376210,2025-11-07T16:19:35.073125,http,50,6
elg-corporate.com,Pure Bodywear,0.8333333333333334,0.8333333333333334,,bodywear:lingerie,0,,2025-11-07T16:21:19.242975,2025-11-07T16:21:19.551425,http,24,9
bleuforet.fr,Pure Bodywear,0.8333333333333334,0.8333333333333334,,"bodywear:panties,boxer",0,,2025-11-07T17:13:19.290591,2025-11-07T17:13:20.407279,http,43,9
comazo.de,Pure Bodywear,0.8319148936170213,0.8319148936170213,,"bodywear:panties,shapewear,trunks,bh,slips;generalist:accessoires",0,,2025-11-07T12:21:56.670942,2025-11-07T12:21:59.324916,http,99,5
beerenondergoed.nl,Pure Bodywear,0.82875,0.82875,,"bodywear:ondergoed,slip,slips,nachtkleding,boxershorts;generalist:baby,kinder",0,,2025-11-07T12:12:30.037953,2025-11-07T12:12:31.034408,http,98,0
tencate1952.com,Pure Bodywear,0.828030303030303,0.828030303030303,,"bodywear:shapewear,bikini,ondergoed,bh,slips;generalist:kinderen,accessoires,kinder",0,,2025-11-07T13:12:02.551314,2025-11-07T13:12:03.245404,http,101,1
brunobanani.com,Pure Bodywear,0.8263157894736841,0.8263157894736841,,"bodywear:panties,slips,boxershorts,unterwäsche,bademode;generalist:beauty",0,,2025-11-07T13:03:05.689391,2025-11-07T13:03:06.062735,http,53,5
aikyou.de,Pure Bodywear,0.825,0.8,0.85,bodywear:bh;vision_screenshot:0.85,1,,2025-11-07T16:30:15.827218,2025-11-07T16:30:18.538075,http+vision,32,7
lisecharmel.fr,Pure Bodywear,0.8238636363636364,0.7977272727272727,0.85,"bodywear:lingerie,loungewear,nuit;generalist:accessoires;vision_screenshot:0.85",1,,2025-11-07T16:20:10.810357,2025-11-07T16:20:14.309989,http+vision,45,10
reinaolga.com,Pure Bodywear,0.8238636363636364,0.7977272727272727,0.85,"bodywear:swimwear,swim,bikini;generalist:accessories;vision_screenshot:0.85",1,,2025-11-07T16:22:11.451872,2025-11-07T16:22:15.792903,http+vision,72,4
organicbasics.com,Pure Bodywear,0.8225806451612903,0.7451612903225806,0.9,"bodywear:underwear,bras,pyjamas,swimwear,loungewear;generalist:accessories;vision_screenshot:0.90",1,,2025-11-07T13:10:42.490655,2025-11-07T13:10:52.123078,http+vision,149,9
achile.com,Pure Bodywear,0.8208333333333334,0.8208333333333334,,"bodywear:underwear,pajamas,pyjamas,boxers,boxer;generalist:home",0,,2025-11-07T17:16:01.535317,2025-11-07T17:16:02.407895,http,33,9
chelseapeersnyc.com,Pure Bodywear,0.8204545454545454,0.8204545454545454,,"bodywear:pyjamas,swim,pyjama;generalist:jackets,accessories",0,,2025-11-07T12:21:26.716130,2025-11-07T12:21:28.262416,http,150,10
atelier-amour.com,Pure Bodywear,0.8204545454545454,0.8204545454545454,,"bodywear:lingerie,boxers,soutien-gorge,culotte,nuit;generalist:accessoires",0,,2025-11-07T16:18:51.319567,2025-11-07T16:18:51.879774,http,108,0
nenes-paris.com,Pure Bodywear,0.8175675675675675,0.8175675675675675,,"bodywear:lingerie,pyjamas;generalist:accessoires,vestes,bijoux",0,,2025-11-07T12:37:09.133623,2025-11-07T12:37:10.045021,http,48,6
bananamoon.com,Pure Bodywear,0.8166666666666667,0.8166666666666667,,"bodywear:swimwear,bikini,loungewear,thong,shorty;generalist:accessories",0,,2025-11-07T12:12:24.408219,2025-11-07T12:12:25.142109,http,98,2
sockmyfeet.com,Pure Bodywear,0.8145833333333333,0.8145833333333333,,"bodywear:underwear,boxer,sokken;generalist:home",0,,2025-11-07T12:53:53.290043,2025-11-07T12:53:54.154183,http,104,10
snocks.com,Pure Bodywear,0.81375,0.7775000000000001,0.85,"bodywear:pyjamas,trunks,slips,boxershorts,unterwäsche;generalist:accessoires;vision_screenshot:0.85",1,,2025-11-07T16:21:08.620603,2025-11-07T16:21:13.258198,http+vision,48,10
sanscomplexe.com,Pure Bodywear,0.81,0.0,0.9,vision_screenshot:0.90;text_extraction_failed,1,,2025-11-07T12:40:39.190424,2025-11-07T12:40:58.773925,playwright,0,0
antigel.com,Pure Bodywear,0.81,0.0,0.9,vision_screenshot:0.90;text_extraction_failed,1,,2025-11-07T13:12:41.039957,2025-11-07T13:12:46.701539,playwright,0,0
aubade.com,Pure Bodywear,0.81,0.0,0.9,vision_screenshot:0.90;text_extraction_failed,1,,2025-11-07T13:12:47.709955,2025-11-07T13:12:52.124298,playwright,0,0
aubade.eu,Pure Bodywear,0.81,0.0,0.9,vision_screenshot:0.90;text_extraction_failed,1,,2025-11-07T16:22:29.903363,2025-11-07T16:22:33.016697,playwright,0,0
inter-spitzen.ch,Pure Bodywear,0.8058823529411764,0.8058823529411764,,"bodywear:lingerie,swimwear,loungewear;generalist:outerwear",0,,2025-11-07T16:09:49.456970,2025-11-07T16:09:50.112881,http,30,9
stilladore.com,Pure Bodywear,0.8055555555555556,0.7611111111111111,0.85,"bodywear:bras,panties,hipster,tanga;generalist:home;vision_screenshot:0.85",1,,2025-11-07T16:04:18.439964,2025-11-07T16:04:22.769226,http+vision,20,9
guydefrance.com,Pure Bodywear,0.8055555555555556,0.7611111111111111,0.85,"bodywear:lingerie,ondergoed;generalist:home;vision_screenshot:0.85",1,,2025-11-07T16:19:07.826441,2025-11-07T16:19:14.684298,http+vision,7,4
effek.it,Pure Bodywear,0.8015873015873015,0.8015873015873015,,"bodywear:bikini,slip,costumi;generalist:bags,accessori,borse",0,,2025-11-07T16:27:43.474255,2025-11-07T16:27:45.023204,http,99,5
fr.simone-perele.com,Pure Bodywear,0.8,0.8,,"bodywear:lingerie,shapewear,loungewear,nuit;generalist:accessoires",0,,2025-11-07T13:22:16.082774,2025-11-07T13:22:17.977325,http,146,10
shopatmira.com,Pure Bodywear,0.8,0.8,,bodywear:sleepwear,0,,2025-11-07T14:28:06.838758,2025-11-07T14:28:10.720479,http,50,10
lingeriecup.com,Pure Bodywear,0.7906249999999999,0.73125,0.85,"bodywear:lingerie,bra;generalist:accessories;vision_screenshot:0.85",1,,2025-11-07T16:10:23.176618,2025-11-07T16:10:37.141040,http+vision,8,6
hunkemoller.fr,Pure Bodywear,0.7887931034482758,0.7275862068965517,0.85,"bodywear:lingerie,bodywear,soutien-gorge,nuit;generalist:accessoires;vision_screenshot:0.85",1,,2025-11-07T17:11:29.285131,2025-11-07T17:11:34.506978,http+vision,87,10
acquadicocco.com,Pure Bodywear,0.7871621621621622,0.7243243243243244,0.85,"bodywear:swimwear,bikini,costumi;generalist:home,accessori,borse;vision_screenshot:0.85",1,,2025-11-07T13:12:30.711784,2025-11-07T13:12:38.100981,http+vision,62,0
princessetamtam.com,Pure Bodywear,0.7858490566037736,0.7858490566037736,,"bodywear:lingerie,bra,bras,briefs,panties;generalist:jeans,coats,jackets",0,,2025-11-07T17:25:05.766273,2025-11-07T17:25:25.423383,firecrawl,118,0
maison-close.com,Pure Bodywear,0.78359375,0.7171875,0.85,"bodywear:lingerie,bras,panties,thong,boxer;generalist:accessories,jewelry,maison;vision_screenshot:0.85",1,,2025-11-07T13:09:35.673924,2025-11-07T13:09:42.108193,http+vision,150,9
beldona.com,Pure Bodywear,0.7816793893129771,0.7816793893129771,,"bodywear:lingerie,panties,shapewear,loungewear,bh;generalist:accessoires",0,,2025-11-07T17:00:01.901523,2025-11-07T17:00:04.997062,http,144,10
sunflair.de,Pure Bodywear,0.7792857142857144,0.7085714285714286,0.85,"bodywear:bikini,bademode;generalist:home,accessories;vision_screenshot:0.85",1,,2025-11-07T16:43:18.652524,2025-11-07T16:43:23.278989,http+vision,111,9
grain-de-sable.fr,Pure Bodywear,0.7738636363636364,0.7977272727272727,0.75,"bodywear:string,tanga,culotte,maillots;generalist:accessoires;vision_screenshot:0.75",1,,2025-11-07T17:31:01.183686,2025-11-07T17:31:07.679662,http+vision,24,10
maison-leveque.com,Pure Bodywear,0.7714285714285714,0.6928571428571428,0.85,bodywear:lingerie;generalist:maison;vision_screenshot:0.85,1,,2025-11-07T14:37:18.973721,2025-11-07T14:37:24.930168,http+vision,8,4
group.chantellelingerie.com,Pure Bodywear,0.7714285714285714,0.6928571428571428,0.85,bodywear:lingerie;generalist:home;vision_screenshot:0.85,1,,2025-11-07T16:37:35.421251,2025-11-07T16:37:37.901461,http+vision,9,0
primadonna.com,Pure Bodywear,0.765,0.0,0.85,vision_screenshot:0.85;text_extraction_failed,1,,2025-11-07T12:38:39.790012,2025-11-07T12:38:44.165049,playwright,0,0
sloggi.com,Pure Bodywear,0.765,0.0,0.85,vision_screenshot:0.85;text_extraction_failed,1,,2025-11-07T12:41:27.150796,2025-11-07T12:41:35.554726,playwright,0,0
yse-paris.com,Pure Bodywear,0.765,0.0,0.85,vision_screenshot:0.85;text_extraction_failed,1,,2025-11-07T13:01:13.320373,2025-11-07T13:01:25.518387,playwright,0,0
anita.com,Pure Bodywear,0.765,0.0,0.85,vision_screenshot:0.85;text_extraction_failed,1,,2025-11-07T13:02:27.451650,2025-11-07T13:02:31.007805,playwright,0,0
mey.com,Pure Bodywear,0.765,0.0,0.85,vision_screenshot:0.85;text_extraction_failed,1,,2025-11-07T13:09:48.695642,2025-11-07T13:09:52.534464,playwright,0,0
byebra.eu,Pure Bodywear,0.765,0.0,0.85,vision_screenshot:0.85;text_extraction_failed,1,,2025-11-07T13:13:07.079071,2025-11-07T13:13:17.707265,playwright,0,0
mariejo.com,Pure Bodywear,0.765,0.0,0.85,vision_screenshot:0.85;text_extraction_failed,1,,2025-11-07T13:20:26.978334,2025-11-07T13:20:32.369051,playwright,0,0
bodyandbeach.nl,Pure Bodywear,0.765,0.0,0.85,vision_screenshot:0.85;text_extraction_failed,1,,2025-11-07T14:10:47.759266,2025-11-07T14:10:55.324299,playwright,0,0
panache-lingerie.com,Pure Bodywear,0.765,0.0,0.85,vision_screenshot:0.85;text_extraction_failed,1,,2025-11-07T14:27:29.366703,2025-11-07T14:27:32.711257,playwright,0,0
reign-studio.com,Pure Bodywear,0.765,0.0,0.85,vision_screenshot:0.85;text_extraction_failed,1,,2025-11-07T14:30:05.621949,2025-11-07T14:30:09.888660,playwright,0,0
dgywk.cn,Pure Bodywear,0.765,0.0,0.85,vision_screenshot:0.85;text_extraction_failed,1,,2025-11-07T16:08:03.915141,2025-11-07T16:09:07.946389,playwright,0,0
ilonibydilan.com,Pure Bodywear,0.765,0.0,0.85,vision_screenshot:0.85;text_extraction_failed,1,,2025-11-07T16:17:45.591287,2025-11-07T16:17:54.637249,playwright,0,0
vandevelde.eu,Pure Bodywear,0.765,0.0,0.85,vision_screenshot:0.85;text_extraction_failed,1,,2025-11-07T16:20:02.876531,2025-11-07T16:20:04.819152,playwright,0,0
anita.net,Pure Bodywear,0.765,0.0,0.85,vision_screenshot:0.85;text_extraction_failed,1,,2025-11-07T16:20:07.781514,2025-11-07T16:20:10.474960,playwright,0,0
theunderdays.com,Pure Bodywear,0.765,0.0,0.85,vision_screenshot:0.85;text_extraction_failed,1,,2025-11-07T16:22:02.676053,2025-11-07T16:22:07.822094,playwright,0,0
dim.com,Pure Bodywear,0.765,0.0,0.85,vision_screenshot:0.85;text_extraction_failed,1,,2025-11-07T16:22:42.010214,2025-11-07T16:22:50.734920,playwright,0,0
calidagroup.com,Pure Bodywear,0.765,0.0,0.85,vision_screenshot:0.85;text_extraction_failed,1,,2025-11-07T16:28:10.478083,2025-11-07T16:28:14.770759,playwright,0,0
girlsinparis.com,Pure Bodywear,0.765,0.0,0.85,vision_screenshot:0.85;text_extraction_failed,1,,2025-11-07T16:28:51.389973,2025-11-07T16:28:54.128483,playwright,0,0
missmary.com,Pure Bodywear,0.765,0.0,0.85,vision_screenshot:0.85;text_extraction_failed,1,,2025-11-07T17:02:34.987578,2025-11-07T17:02:41.477231,playwright,0,0
dim.fr,Pure Bodywear,0.765,0.0,0.85,vision_screenshot:0.85;text_extraction_failed,1,,2025-11-07T17:16:23.687914,2025-11-07T17:16:31.108280,playwright,0,0
lovesecrethk.com,Pure Bodywear,0.7583333333333333,0.6666666666666666,0.85,bodywear:bra;vision_screenshot:0.85,1,,2025-11-07T14:28:10.982674,2025-11-07T14:28:15.319856,http+vision,50,10
int.li-vy.com,Pure Bodywear,0.753030303030303,0.6560606060606061,0.85,"bodywear:lingerie,swimwear;generalist:accessoires;vision_screenshot:0.85",1,,2025-11-07T13:09:14.267044,2025-11-07T13:09:25.169548,http+vision,58,1
lesrituelles.fr,Pure Bodywear,0.7509615384615385,0.6519230769230769,0.85,"bodywear:lingerie,dessous,sous-vêtements;generalist:accessoires,bijoux;vision_screenshot:0.85",1,,2025-11-07T16:09:08.346813,2025-11-07T16:09:11.629960,http+vision,6,10
borneo-paris.com,Pure Bodywear,0.75,0.75,0.75,bodywear:swimwear;vision_screenshot:0.75,1,,2025-11-07T17:21:46.257911,2025-11-07T17:21:52.372031,http+vision,66,9
kokoaka.com,Pure Bodywear,0.7424528301886792,0.7424528301886792,,"bodywear:swimwear,bikini;generalist:accessories",0,,2025-11-07T14:36:07.544218,2025-11-07T14:36:11.110176,http,84,8
miss-perfect.shop,Pure Bodywear,0.7256578947368421,0.7013157894736841,0.75,"bodywear:shapewear,bh,slips,dessous;generalist:accessoires;vision_screenshot:0.75",1,,2025-11-07T16:37:06.035961,2025-11-07T16:37:13.852319,http+vision,35,8
cakematernity.com,Pure Bodywear,0.7250000000000001,0.7000000000000001,0.75,"bodywear:underwear,bras,sleepwear,swimwear;generalist:accessories;vision_screenshot:0.75",1,,2025-11-07T14:24:28.127190,2025-11-07T14:24:45.317587,http+vision,88,1
goetzburg.com,Pure Bodywear,0.7200000000000001,0.0,0.8,vision_screenshot:0.80;text_extraction_failed,1,,2025-11-07T13:08:26.460716,2025-11-07T13:08:33.911028,playwright,0,0
laviantmie.com,Pure Bodywear,0.71875,0.5875,0.85,bodywear:lingerie;generalist:home;vision_screenshot:0.85,1,,2025-11-07T13:15:40.165165,2025-11-07T13:15:44.721613,http+vision,16,9
sh-dessous.de,Pure Bodywear,0.7166666666666667,0.7166666666666667,,"bodywear:lingerie,shapewear,slips,dessous,nachtwäsche;generalist:home,accessoires",0,,2025-11-07T17:09:25.029226,2025-11-07T17:09:27.473909,http,67,9
1-9-7-9.com,Pure Bodywear,0.7130000000000001,0.776,0.65,"bodywear:swimwear,bikini;generalist:home,bags;vision_screenshot:0.65",1,,2025-11-07T12:09:51.575954,2025-11-07T12:09:58.282407,http+vision,26,9
shopunderstatement.com,Pure Bodywear,0.7,0.5,0.9,bodywear:panties;vision_screenshot:0.90,1,,2025-11-07T12:56:42.063065,2025-11-07T12:56:54.012317,http+vision,48,10
